업종,소재지(도로명),축종-품종,사육두수,위도,경도,담당부서,전화번호,기준일
가축사육업,강원도 횡성군 우천면 문암리 411-3,소-한우,25,37.46223,128.05015,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 석문리 653-7( 4761),소-한우,3,37.521336,128.215388,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 691-3(서원로41번길 87),소-한우,31,37.489761,127.840752,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 498-10(항재로 424),소-한우,26,37.57403,127.945841,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 67-4(부창어둔길 134),소-한우,19,37.58718,127.97645,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 산 75-4(하대6길 34),소-한우,161,37.460611,128.08758,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 210-7,소-한우,38,37.57323,127.946866,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 석문리 285-1(석문2길 37-7),소-한우,40,37.5367,128.232461,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 227-5(강림북길 30-6),소-한우,12,37.377916,128.140983,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 484,소-한우,14,37.483316,128.084911,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 조항리 8-2,소-한우,8,37.463491,128.2332,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 송한리 42-1,소-한우,36,37.43148,128.142927,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 개전리 15-1(태기로개전8길 21-40),소-한우,11,37.5073,128.024483,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 848-1( 322),소-젖소,304,37.525644,127.834011,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 금대리 204-8(금대2길 15-12),소-한우,12,37.504222,127.90738,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 322( 1111-6),소-한우,20,37.52835,127.918122,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 343-1(항재로공근2길 10),소-한우,20,37.56903,127.967222,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 908-3(청정로유동4길 ),소-한우,213,37.580727,128.151041,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 청곡리 97(금계로청곡4길 15-37),소-한우,30,37.55943,127.984838,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 영영포리 556-5(영영포남길 47),소-한우,2,37.487477,128.043663,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 오산리 53(학오로 343-7),소-한우,41,37.521608,127.990575,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 502(금계서로 113-41),소-한우,23,37.579805,127.967908,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 금대리 509-5(취석로 200),소-한우,82,37.486633,127.906069,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 지구리 710,소-한우,86,37.43548,128.168375,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 45-4(항재로 126),소-한우,25,37.56713,127.97095,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 포동리 499-14(청정로 149),소-한우,7,37.554169,128.096208,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 73-1,소-한우,193,37.461497,128.091986,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 매곡리 208-8(공근남로 141),소-한우,11,37.529261,127.977233,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 추동리 68-7(어답산로 60-20),소-한우,1,37.567486,128.040302,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 801-2(창봉길 16),소-한우,38,37.574077,127.942394,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 율동리 161(율동로 19),소-한우,10,37.566061,128.111733,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 183-4(서원로 256),소-한우,14,37.486966,127.860863,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 오산리 15(학오로 392),소-한우,3,37.525966,127.990825,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 426(옥동길 157),소-한우,104,37.524141,128.035344,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 월현리 895,소-한우,9,37.351219,128.17095,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 생운리 268-1(덕고로 526-16),소-한우,44,37.4796,128.015833,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 조곡리 420-1(한우로조곡3길 59),소-한우,85,37.497616,128.018358,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 압곡리 68-1(서원로 512-24),소-육우,2,37.488133,127.888708,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 대관대리 383-1(외갑천로 125-6),소-한우,35,37.555816,128.027447,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 춘당리 711-20(청정로 1427),소-한우,3,37.626355,128.145375,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 월현리 428-3,소-한우,60,37.35123,128.17223,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 마산리 399-1(마산로71번길 32),소-한우,20,37.494688,128.001805,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 341-3(항재로 358-34),소-한우,34,37.578936,127.951119,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 마산리 225(한우로마산3길 31-1),소-한우,27,37.488436,127.997705,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 539,소-한우,33,37.499841,128.12263,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 두원리 812,소-한우,24,37.497805,128.23698,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 덕촌리 328(공근남로300번길 29-4),소-한우,20,37.52478,127.994744,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 수백리 339-2(공근남로419번길 6),소-한우,274,37.533994,128.004722,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 화동리 605-1,소-한우,32,37.558391,128.219275,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 조곡리 산 45-1(한우로 734),소-한우,157,37.488852,128.026405,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 마암리 350,소-한우,37,37.534241,128.2115,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 갑천리 74(봉덕로 ),소-한우,15,37.563441,128.195966,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 매곡리 204-7(공근남로 148-2),소-한우,23,37.528741,127.976955,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 산 113(정금서1길 67-57),소-한우,301,37.508705,128.074588,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 전촌리 198(외갑천로383번길 8),소-한우,7,37.565691,128.048825,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 823-13(창봉1길 35-52),소-한우,35,37.568033,127.946563,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 104-7(학담서로2번길 16-26),소-한우,41,37.532241,127.96158,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 도곡리 305-2(도곡로 198),소-한우,80,37.550355,127.941933,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 411-3,소-한우,27,37.462208,128.050155,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 가천리 169-4(주천강로가천1길 46),소-한우,16,37.387602,128.137566,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 영랑리 527-2,소-한우,14,37.45988,128.186347,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 438-5(월강길 195),소-한우,7,37.353302,128.145236,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 하대리 56-2(갑천로 585-14),소-한우,14,37.539308,128.162213,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 두곡리 583-10,소-한우,53,37.480402,128.046333,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 매곡리 87-5(공근남로169번길 237),소-한우,8,37.545644,127.984963,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 남산리 5-4(남산동로 45-7),소-한우,18,37.480125,128.002611,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 현천리 441,소-한우,22,37.506594,128.179416,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 궁종리 111-1(경강로궁종1길 184),소-한우,2,37.51273,128.144066,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 587-7(학담서로 165),소-한우,44,37.53008,127.945016,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 879-3(경강로 3511),소-한우,54,37.508122,128.127341,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 354( 1174-47),소-한우,22,37.526716,127.921352,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 부곡리 268(태종로부곡4길 15-10),소-한우,4,37.334486,128.092111,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 월현리 835-3,소-한우,7,37.345575,128.160705,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 가곡리 282-1(가곡로 10),소-한우,3,37.56868,127.984241,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 구방리 209-1(태기로구방6길 256-14),소-한우,27,37.522305,128.074827,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 정암리 583(덕고로 320-1),소-한우,5,37.467069,128.028844,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1498,소-젖소,52,37.364644,128.119791,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 378,소-한우,34,37.484375,127.856386,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 두곡리 486(한우로두곡10길 231동),소-한우,44,37.473452,128.044525,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 상대리 127(갑천로 864),소-한우,28,37.523408,128.177913,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 291-5( 2907),소-한우,77,37.488563,128.076002,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 오산리 13(학오로 302-40),소-한우,70,37.514972,127.991066,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 281,소-한우,34,37.494419,127.862136,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 행정리 205-4(항재로 326),소-한우,2,37.576277,127.955988,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 조곡리 69-1(한우로 635-7),소-한우,17,37.494136,128.020844,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 매곡리 368-5(공근남로 77),소-한우,7,37.531863,127.970819,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 295-1(성동로284번길 11),소-한우,77,37.512541,128.031133,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 우용리 139(우용로 69-10),소-한우,149,37.489891,128.230408,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 부곡리 1270-1(태종로부곡6길 105),소-젖소,105,37.333355,128.077416,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 매일리 260-4(갑천로10번길 184-17),소-한우,60,37.547836,128.116105,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 145(수남로203번길 2),소-한우,116,37.458686,128.050944,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 547,소-한우,13,37.48558,127.849558,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 추동리 142(외갑천로257번길 621동),소-한우,13,37.568652,128.035936,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 상대리 63(갑천로 865-51),소-한우,201,37.527638,128.177808,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 647-19(서동로안흥4길 ),소-한우,42,37.405069,128.142125,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 817(강림시장2길 23-1),소-한우,56,37.358502,128.12893,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 조곡리 67(한우로 647-6),소-한우,6,37.494725,128.022616,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 412-17,소-한우,21,37.459094,128.050908,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 432(항재로공근2길 60-20),소-한우,51,37.575119,127.968811,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 893-1(청정로 848-12),소-한우,1,37.582211,128.151758,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 송전리 11(송전로80번길 52-10),소-한우,11,37.532322,128.026127,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 340-1(항재로공근2길 11),소-한우,50,37.569363,127.967347,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 석화리 산 135,소-한우,571,37.477916,127.825052,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 366-1,소-한우,1,37.407247,128.156994,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 320-7(정문로 ),소-한우,51,37.468166,128.043791,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 옥계리 943-2(신평석화로 728-15),소-한우,35,37.462444,127.844102,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 송전리 167-7(송전로 159-10),소-한우,9,37.5381,128.022711,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 수백리 470-4(공근북로 235),소-한우,30,37.552075,128.003944,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 삽교리 1507,소-한우,58,37.525611,128.253508,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 삼거리 152-2(외갑천로529번길 88),소-한우,18,37.571769,128.06308,축산과,033-340-2397,2021-10-12
